,brand,name,bodyType,color,fuelType,year,mileage,transmission,power,price,vehicleConfiguration,engineName,engineDisplacement,location,parse_date
583,Honda,Orthia,station wagon,whitemixblack,GasolineMixBlack,,262000.0,AT,145.0,255000,,,,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-10 23:00:00
51,Toyota,Passo,hatchback 5 doors,burgundy,GasolineMixBlack,2010.0,131000.0,CVT,69.0,510000,1.0 plus hana,1KR-FE,1.0 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-11 00:00:00
926,Honda,CR-V,jeep 5 doors,black,GasolineMixBlack,2018.0,35000.0,CVT,145.0,2195000,2.0 Hybrid EX 5-seater,LFB,2.0 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-11 00:00:00
508,Toyota,Esquire,minivan,black,GasolineMixBlack,2016.0,69000.0,CVT,99.0,1541000, 1.8 Hybrid Gi Black-Tailored (7 seater),2ZR-FXE,1.8 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-11 01:00:00
501,Toyota,Crown,sedan,whitemixblack,GasolineMixBlack,2005.0,124000.0,AT,256.0,391000,3.0 royal saloon G,3GR-FSE,3.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-11 04:00:00
842,Toyota,Prius Alpha,minivan,whitemixblack,GasolineMixBlack,2011.0,169000.0,CVT,99.0,1011000,1.8 G Touring selection 5 seater,2ZR-FXE,1.8 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-11 04:00:00
536,Toyota,Prius,liftback,whitemixblack,GasolineMixBlack,2008.0,108000.0,CVT,76.0,735000,1.5 S 10th anniversary edition,1NZ-FXE,1.5 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-11 05:00:00
670,Mini,Countryman,hatchback 5 doors,red,GasolineMixBlack,,117000.0,Automatic,145.0,1251000,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-11 05:00:00
265,Honda,Fit,hatchback 5 doors,,GasolineMixBlack,2020.0,15000.0,CVT,98.0,1261000,1.5 e:HEV Luxe,LEB,1.5 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-11 06:00:00
401,Toyota,Mark X,sedan,grey,GasolineMixBlack,,65000.0,AT,215.0,361000,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-11 07:00:00
855,Toyota,Mark II,sedan,grey,GasolineMixBlack,1994.0,247000.0,AT,180.0,245000,2.5 Grande G,1JZ-GE,2.5 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-11 08:00:00
845,Mercedes-Benz,S-Class,sedan,black,GasolineMixBlack,2013.0,41000.0,AT,449.0,3391000,S 550 AT,M 278 DE 46 AL,4.7 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-11 08:00:00
319,Haval,Jolion,jeep 5 doors,whitemixblack,GasolineMixBlack,2021.0,,Robot,143.0,2297160,1.5 DCT Elite,GW4G15K,1.5 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-11 11:00:00
665,Honda,Fit Shuttle,station wagon,whitemixblack,GasolineMixBlack,2012.0,137000.0,CVT,88.0,749000,1.3 C,LDA,1.3 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-11 12:00:00
371,Toyota,Prius,liftback,grey,GasolineMixBlack,2009.0,211000.0,CVT,99.0,781000,1.8 G touring selection leather package,2ZR-FXE,1.8 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-11 13:00:00
811,Toyota,Hilux Surf,jeep 5 doors,,Diesel,1996.0,189000.0,AT,140.0,671000,3.0DT SSR-G intercooler wide body touring package,1KZ-TE,3.0 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-11 13:00:00
903,Toyota,C-HR,jeep 5 doors,whitemixblack,GasolineMixBlack,2016.0,83000.0,CVT,98.0,1585000,Hybrid 1.8 G,2ZR-FXE,1.8 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-11 14:00:00
861,Suzuki,Jimny,jeep 3 doors,grey,GasolineMixBlack,2018.0,38000.0,AT,64.0,1295000,660 XG 4WD,R06A,0.7 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-11 14:00:00
159,Mitsubishi,Pajero,jeep 5 doors,silver,GasolineMixBlack,2011.0,147000.0,AT,250.0,1710000,3.8 AT Ultimate ,6G75,3.8 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-11 15:00:00
224,Mercedes-Benz,GLE Coupe,jeep 5 doors,grey,Diesel,2015.0,151000.0,AT,249.0,3891000,350 d 4MATIC Особая серия,OM 642 LS DE 30 LA,3.0 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-11 15:00:00
88,Daihatsu,Terios Kid,jeep 5 doors,whitemixblack,GasolineMixBlack,1998.0,131000.0,AT,64.0,221000,660 Aero down,EF-DET,0.7 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-11 15:00:00
77,Honda,Vezel,jeep 5 doors,black,GasolineMixBlack,2016.0,47000.0,Robot,132.0,1351000,1.5 Hybrid X Honda Sensing,LEB,1.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-11 18:00:00
740,Toyota,Prius Alpha,minivan,grey,GasolineMixBlack,,134000.0,CVT,99.0,1445000,,,,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-12 10:00:00
618,Toyota,Harrier,jeep 5 doors,blue,GasolineMixBlack,2004.0,114000.0,AT,220.0,529000,3.0 300G premium L package,1MZ-FE,3.0 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-12 10:00:00
556,Suzuki,Jimny Sierra,jeep 3 doors,whitemixblack,GasolineMixBlack,2018.0,32000.0,Manual,102.0,2100000,1.5 JC 4WD,K15B,1.5 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-12 10:00:00
584,Toyota,Wish,minivan,black,GasolineMixBlack,2015.0,83000.0,CVT,143.0,1225000, 1.8 S,2ZR-FAE,1.8 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-12 10:00:00
809,Nissan,X-Trail,jeep 5 doors,black,GasolineMixBlack,,159000.0,CVT,137.0,1100000,,,,"Long Biên, Hà Nội, Việt Nam",2022-09-12 11:00:00
437,Toyota,Prius Alpha,minivan,black,GasolineMixBlack,2011.0,112000.0,CVT,99.0,1222000,1.8 S 5 seater,2ZR-FXE,1.8 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-12 11:00:00
403,Nissan,Note,hatchback 5 doors,whitemixblack,GasolineMixBlack,2013.0,101000.0,CVT,98.0,645000,1.2 X DIG-S Emergency Brake Package,HR12DDR,1.2 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-12 12:00:00
839,Lexus,LX570,jeep 5 doors,black,GasolineMixBlack,2018.0,,AT,367.0,12610000,5.7 AT Black Vision,3UR-FE,5.7 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-12 13:00:00
226,Hyundai,Santa Fe,jeep 5 doors,whitemixblack,Diesel,2021.0,,Robot,199.0,3751000,2.2 CRDi DCT 4WD Calligraphy 5 мест,D4HE,2.2 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-12 16:00:00
115,Toyota,Isis,minivan,brown,GasolineMixBlack,,121000.0,CVT,155.0,421000,,,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-12 17:00:00
201,Toyota,Vitz,hatchback 5 doors,whitemixblack,GasolineMixBlack,2015.0,81000.0,CVT,69.0,661000,1.0 F M Package,1KR-FE,1.0 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-12 18:00:00
309,Toyota,Land Cruiser Prado,jeep 5 doors,black,GasolineMixBlack,2017.0,52000.0,AT,163.0,3715000, 2.7 TX L Package 7 seat 4WD,2TR-FE,2.7 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-12 18:00:00
783,Toyota,Sienta,minivan,whitemixblack,GasolineMixBlack,2013.0,1000.0,CVT,110.0,808000,1.5 Dice G,1NZ-FE,1.5 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-12 19:00:00
955,Toyota,Caldina,station wagon,black,GasolineMixBlack,1997.0,291000.0,AT,140.0,291000,2.0 G Aerial specification,3S-FE,2.0 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-12 19:00:00
576,Toyota,Vitz,hatchback 5 doors,grey,GasolineMixBlack,2008.0,116000.0,CVT,71.0,489000,1.0 F limited,1KR-FE,1.0 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-12 20:00:00
985,Toyota,Prius,liftback,whitemixblack,GasolineMixBlack,2010.0,168000.0,CVT,99.0,871000,1.8 G LED edition,2ZR-FXE,1.8 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-12 20:00:00
44,Toyota,Hiace,minivan,whitemixblack,Diesel,,141000.0,Automatic,144.0,1871000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-12 21:00:00
276,Mercedes-Benz,GLS-Class,jeep 5 doors,blue,Diesel,2016.0,53000.0,AT,249.0,5910000,350 d 4MATIC Особая серия,OM 642 LS DE 30 LA,3.0 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-12 22:00:00
935,Toyota,Wish,minivan,grey,GasolineMixBlack,2009.0,109000.0,CVT,144.0,925000,1.8 S,2ZR-FAE,1.8 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-12 22:00:00
434,Honda,N-WGN,hatchback 5 doors,,GasolineMixBlack,,131000.0,CVT,58.0,521000,,,,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-13 02:00:00
830,Nissan,Serena,minivan,silver,GasolineMixBlack,2018.0,110000.0,CVT,150.0,1421000, 2.0 S Pickup Type Long Step,MR20DD,2.0 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-13 04:00:00
974,Nissan,Teana,sedan,,GasolineMixBlack,2011.0,126000.0,CVT,249.0,451000,3.5 CVT Premium,VQ35DE,3.5 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-13 04:00:00
124,Honda,Insight,liftback,grey,GasolineMixBlack,2009.0,1000.0,CVT,88.0,581000,1.3 L,LDA,1.3 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-13 04:00:00
763,Honda,Shuttle,station wagon,whitemixblack,GasolineMixBlack,2017.0,61000.0,Robot,110.0,1191000, 1.5 Hybrid X Honda Sensing,LEB,1.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-13 04:00:00
838,Toyota,Master Ace Surf,minivan,grey,Diesel,1988.0,210000.0,AT,85.0,151000,2.0DT Grand saloon skylight roof,2C-T,2.0 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-13 05:00:00
739,Toyota,Prius Alpha,minivan,burgundy,GasolineMixBlack,,125000.0,CVT,99.0,1245000,,,,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-13 06:00:00
769,Toyota,Land Cruiser Prado,jeep 5 doors,black,GasolineMixBlack,2017.0,49000.0,AT,163.0,3651000, 2.7 TX L Package 5 seat 4WD,2TR-FE,2.7 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-13 06:00:00
289,Nissan,AD,station wagon,whitemixblack,GasolineMixBlack,2016.0,31000.0,AT,109.0,691000, 1.6 VE 4WD,HR16DE,1.6 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-13 06:00:00
129,Mercedes-Benz,GLA-Class,jeep 5 doors,,GasolineMixBlack,,51000.0,Automatic,150.0,1547000,,,,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-13 06:00:00
447,Toyota,Alphard,minivan,black,GasolineMixBlack,2018.0,133000.0,CVT,152.0,3845000,Hybrid 2.5 Executive Lounge S 4WD,2AR-FXE,2.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-13 08:00:00
98,Toyota,C-HR,jeep 5 doors,black,GasolineMixBlack,2017.0,55000.0,CVT,98.0,1731000,Hybrid 1.8 G LED Edition,2ZR-FXE,1.8 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-13 08:00:00
262,Subaru,Impreza,sedan,grey,GasolineMixBlack,,124000.0,CVT,114.0,991000,,,,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-13 09:00:00
725,Toyota,Passo,hatchback 5 doors,,GasolineMixBlack,2012.0,115000.0,CVT,69.0,519000,1.0 plus hana C package,1KR-FE,1.0 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-13 11:00:00
552,Toyota,Hiace,minivan,whitemixblack,Diesel,,391000.0,AT,130.0,631000,,,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-13 11:00:00
250,Toyota,Esquire,minivan,whitemixblack,GasolineMixBlack,2017.0,24000.0,CVT,152.0,1971000,2.0 Gi Premium Package (7 seater),3ZR-FAE,2.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-13 13:00:00
606,Honda,Fit,hatchback 5 doors,black,GasolineMixBlack,2009.0,119000.0,CVT,100.0,648000,1.3 G,L13A,1.3 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-13 13:00:00
387,Toyota,Passo,hatchback 5 doors,black,GasolineMixBlack,,51000.0,CVT,69.0,585000,,,,"Long Biên, Hà Nội, Việt Nam",2022-09-13 14:00:00
918,Honda,Stepwgn,minivan,black,GasolineMixBlack,2017.0,105000.0,CVT,150.0,2065000,1.5 Spada Honda Sensing 7 seater 4WD,L15B,1.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-13 17:00:00
13,Nissan,Liberty,minivan,whitemixblack,GasolineMixBlack,2002.0,141000.0,CVT,147.0,235000,2.0 Coleman version II,QR20DE,2.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-13 17:00:00
279,Toyota,Allion,sedan,whitemixblack,GasolineMixBlack,2014.0,121000.0,CVT,109.0,1135000, 1.5 A15 G Package,1NZ-FE,1.5 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-13 17:00:00
2,Mercedes-Benz,GLE Coupe,jeep 5 doors,burgundy,GasolineMixBlack,2015.0,57000.0,AT,367.0,4610000,450 AMG 4MATIC Особая серия,M 276 DE 30 AL,3.0 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-13 19:00:00
875,Nissan,Laurel,sedan,black,GasolineMixBlack,,125000.0,Manual,91.0,1111111,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-13 19:00:00
18,Suzuki,Escudo,jeep 3 doors,red,GasolineMixBlack,,210000.0,AT,100.0,261000,,,,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-13 20:00:00
406,Honda,Freed+,minivan,burgundy,GasolineMixBlack,2016.0,45000.0,CVT,131.0,1251000, 1.5 G,L15B,1.5 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-13 20:00:00
430,Toyota,Passo Sette,minivan,burgundy,GasolineMixBlack,2008.0,65000.0,AT,109.0,725000,1.5 G,3SZ-VE,1.5 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-14 01:00:00
528,Toyota,Mark II,sedan,grey,GasolineMixBlack,2000.0,123000.0,AT,280.0,591000,2.5 Grande iR-V,1JZ-GTE,2.5 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-14 02:00:00
911,Toyota,C-HR,jeep 5 doors,blue,GasolineMixBlack,2017.0,33000.0,CVT,116.0,1610000, 1.2 S-T LED Edition 4WD,8NR-FTS,1.2 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-14 04:00:00
54,Daihatsu,Mira e:S,hatchback 5 doors,whitemixblack,GasolineMixBlack,2018.0,101000.0,CVT,49.0,555000, 660 G SAIII,KF,0.7 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-14 04:00:00
819,Toyota,Town Ace,minivan,,GasolineMixBlack,,101000.0,AT,97.0,995000,,,,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-14 04:00:00
595,Infiniti,FX35,jeep 5 doors,black,GasolineMixBlack,,87000.0,AT,280.0,1210000,,,,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-14 06:00:00
221,Lexus,NX300h,jeep 5 doors,whitemixblack,GasolineMixBlack,2016.0,83000.0,CVT,152.0,2810000,300h Version L,2AR-FXE,2.5 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-14 09:00:00
213,Toyota,Carina,sedan,green,GasolineMixBlack,1998.0,261000.0,Manual,135.0,285000,2.0 Ti S selection,3S-FE,2.0 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-14 09:00:00
388,Toyota,Prius,liftback,black,GasolineMixBlack,,109000.0,CVT,99.0,1085000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-14 10:00:00
782,Daihatsu,Move,hatchback 5 doors,black,GasolineMixBlack,,1000.0,CVT,52.0,561000,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-14 12:00:00
580,Nissan,Serena,minivan,whitemixblack,GasolineMixBlack,2018.0,14000.0,AT,84.0,2100000,1.2 e-Power Highway Star V,HR12DE,1.2 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-14 13:00:00
964,Toyota,RAV4,jeep 5 doors,blue,GasolineMixBlack,2019.0,43000.0,CVT,171.0,2651000,2.0 Adventure 4WD,M20A-FKS,2.0 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-14 14:00:00
836,Mercedes-Benz,GLK-Class,jeep 5 doors,grey,GasolineMixBlack,2013.0,101000.0,AT,211.0,2210000,GLK 250 4MATIC AT Особая серия ,M 274 DE 20 AL,2.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-14 14:00:00
778,Honda,Vezel,jeep 5 doors,blue,GasolineMixBlack,2017.0,78000.0,Robot,132.0,1610000,1.5 Hybrid X Honda Sensing Brilliant Style Edition 4WD,LEB,1.5 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-14 20:00:00
28,Toyota,Harrier,jeep 5 doors,whitemixblack,GasolineMixBlack,2016.0,65000.0,CVT,151.0,2475000,2.0 Premium Style ASH 4WD,3ZR-FAE,2.0 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-14 21:00:00
453,Toyota,Land Cruiser Prado,jeep 5 doors,,Diesel,2017.0,42000.0,AT,177.0,4410000, 2.8 TZ-G Diesel Turbo 4WD,1GD-FTV,2.8 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-14 21:00:00
742,Toyota,Prius,sedan,whitemixblack,GasolineMixBlack,,131000.0,Automatic,99.0,1285000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-14 22:00:00
254,Honda,CR-Z,hatchback 3 door,whitemixblack,GasolineMixBlack,2014.0,72000.0,CVT,118.0,1251000,1.5 Alpha Dressed Label III 2-Tone Color Style,LEA,1.5 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-14 23:00:00
989,Volkswagen,Golf,hatchback 5 doors,blue,GasolineMixBlack,,53000.0,Robot,280.0,1951000,,,,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-15 01:00:00
5,Lexus,RX350,jeep 5 doors,burgundy,GasolineMixBlack,2016.0,151000.0,AT,301.0,3510000,3.5 AT F Sport Luxury,2GR-FKS ,3.5 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-15 04:00:00
25,Toyota,Chaser,sedan,,GasolineMixBlack,,110000.0,AT,280.0,181000,,,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-15 04:00:00
313,Mercedes-Benz,G-Class,jeep 5 doors,black,GasolineMixBlack,2018.0,13000.0,AT,585.0,23100000,G 63 AMG,M 177 DE 40 AL,4.0 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-15 04:00:00
897,Toyota,Crown,sedan,blue,GasolineMixBlack,1998.0,251000.0,AT,200.0,411000,2.5 Royal saloon,1JZ-GE,2.5 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-15 13:00:00
928,Toyota,Alphard,minivan,whitemixblack,GasolineMixBlack,2018.0,110000.0,CVT,152.0,4099000,Hybrid 2.5 Executive Lounge 4WD,2AR-FXE,2.5 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-15 13:00:00
106,Honda,Insight,liftback,whitemixblack,GasolineMixBlack,2011.0,106000.0,CVT,111.0,885000,1.5 Exclusive XL InterNavi Select,LEA,1.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-15 14:00:00
691,Subaru,Outback,station wagon,beige,GasolineMixBlack,2006.0,142000.0,AT,177.0,721000,2.5 i L.L.Bean edition 4WD,EJ25,2.5 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-15 14:00:00
559,Toyota,Land Cruiser,jeep 5 doors,green,Diesel,,381000.0,Automatic,170.0,1691000,,,,"Long Biên, Hà Nội, Việt Nam",2022-09-15 14:00:00
865,Toyota,Isis,minivan,grey,GasolineMixBlack,2004.0,281000.0,AT,132.0,571000,1.8 Platana ,1ZZ-FE,1.8 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-15 14:00:00
699,Mitsubishi,Pajero,jeep 5 doors,whitemixblack,Diesel,2019.0,110000.0,AT,190.0,3081000, 3.2 Long Final Edition Diesel Turbo 4WD,4M41,3.2 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-15 15:00:00
423,Toyota,Camry,sedan,,GasolineMixBlack,2017.0,24000.0,AT,203.0,2051000,2.5 AT XSE,A25A-FKS,2.5 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-15 15:00:00
172,BMW,5-Series,sedan,black,GasolineMixBlack,2017.0,94000.0,AT,340.0,3451000,540i xDrive Luxury,B58B30A,3.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-15 15:00:00
259,Mazda,CX-8,jeep 5 doors,blue,Diesel,2018.0,41000.0,AT,190.0,2211000,2.2 XD L Package Diesel Turbo 7 seat 4WD,SH-VPTS,2.2 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-15 16:00:00
75,Toyota,Aqua,hatchback 5 doors,whitemixblack,GasolineMixBlack,2015.0,132000.0,CVT,74.0,751000, 1.5 G,1NZ-FXE,1.5 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-15 18:00:00
1,BMW,i3,hatchback 5 doors,black,Electro,,12000.0,Automatic,,1831000,,,,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-15 18:00:00
917,Mitsubishi,Delica,minivan,whitemixblack,Diesel,,246000.0,AT,125.0,561000,,,,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-15 19:00:00
790,Toyota,Noah,minivan,brown,GasolineMixBlack,,156000.0,CVT,99.0,1381000,,,,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-15 19:00:00
349,Toyota,RAV4,jeep 5 doors,brown,GasolineMixBlack,,143000.0,CVT,170.0,1171000,,,,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-15 19:00:00
257,Toyota,Harrier,jeep 5 doors,whitemixblack,GasolineMixBlack,2017.0,141000.0,CVT,151.0,2275000, 2.0 Premium 4WD,3ZR-FAE,2.0 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-15 20:00:00
196,Honda,Shuttle,station wagon,whitemixblack,GasolineMixBlack,2016.0,1000.0,Robot,110.0,1031000, 1.5 Hybrid Z 4WD,LEB,1.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-15 21:00:00
988,Toyota,Land Cruiser Prado,jeep 5 doors,black,GasolineMixBlack,2013.0,121000.0,AT,163.0,2951000,2.7 TX 7 seat 4WD,2TR-FE,2.7 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-15 21:00:00
564,Suzuki,Jimny,jeep 3 doors,,GasolineMixBlack,2012.0,91000.0,AT,64.0,815000,660 X Adventure 4WD,K6A,0.7 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-16 00:00:00
337,Toyota,Harrier,jeep 5 doors,whitemixblack,GasolineMixBlack,2020.0,28000.0,CVT,178.0,4499999,2.5 Hybrid Z Leather Package 4WD,A25A-FXS,2.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-16 00:00:00
285,Toyota,Noah,minivan,silver,GasolineMixBlack,2019.0,44000.0,CVT,99.0,2241000, 1.8 Hybrid G (7 Seater),2ZR-FXE,1.8 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-16 01:00:00
568,Mazda,Demio,hatchback 5 doors,black,GasolineMixBlack,,210000.0,AT,91.0,361000,,,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-16 03:00:00
714,Honda,Fit,hatchback 5 doors,whitemixblack,GasolineMixBlack,,98000.0,CVT,100.0,795000,,,,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-16 04:00:00
173,Toyota,Crown,sedan,whitemixblack,GasolineMixBlack,2016.0,118000.0,AT,235.0,2051000,2.0 Athlete S-T J Frontier,8AR-FTS,2.0 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-16 05:00:00
851,Honda,Shuttle,station wagon,blue,GasolineMixBlack,2015.0,65000.0,Robot,110.0,1175000, 1.5 Hybrid Z,LEB,1.5 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-16 06:00:00
653,Daihatsu,Terios Kid,jeep 5 doors,black,GasolineMixBlack,1998.0,183000.0,AT,64.0,219000,660 Aero down,EF-DET,0.7 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-16 06:00:00
822,Honda,N-BOX,hatchback 5 doors,black,GasolineMixBlack,2019.0,68000.0,CVT,64.0,1021000,Custom 660 G L Turbo Honda Sensing,S07B,0.7 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-16 16:00:00
914,Toyota,Land Cruiser,jeep 5 doors,black,Diesel,2015.0,121000.0,AT,249.0,7110000,4.5 TD AT Люкс Safety (5 мест) ,1VD-FTV,4.5 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-16 17:00:00
165,Honda,Stepwgn,minivan,black,GasolineMixBlack,2017.0,62000.0,CVT,150.0,1851000,1.5 Spada Honda Sensing 8 seater,L15B,1.5 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-16 19:00:00
577,Toyota,Vitz,hatchback 5 doors,grey,GasolineMixBlack,2012.0,49000.0,CVT,69.0,599000,1.0 F,1KR-FE,1.0 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-16 19:00:00
491,Toyota,Land Cruiser Prado,jeep 5 doors,,GasolineMixBlack,2020.0,4000.0,AT,163.0,4075000, 2.7 TX L Package Black Edition 5 seat 4WD,2TR-FE,2.7 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-16 20:00:00
298,Lexus,GX460,jeep 5 doors,black,GasolineMixBlack,2013.0,181000.0,AT,296.0,3851000,4.6 AT Premium 7S,1UR-FE,4.6 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-16 21:00:00
288,Lexus,CT200h,hatchback 5 doors,black,GasolineMixBlack,2010.0,184000.0,CVT,99.0,1231000,200h F sport,2ZR-FXE,1.8 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-16 22:00:00
720,Honda,Accord,sedan,grey,GasolineMixBlack,1999.0,371000.0,AT,180.0,331000,2.0 SiR,F20B,2.0 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-16 23:00:00
